  Well: 15/12-4
   UWI: 6211
 Units: m
    TD: 3140 m
LNGTDE: 1.903225
LATTDE: 58.05254444

     depth   inc      azi

     110       0       0
     336     0.5     208
     514    0.25     289
     543     0.5       9
     641    0.25     295
     746     0.5      29
     862    0.25      26
     968     0.5     189
    1073       1     190
    1179     0.5       0
    1294       1      79
    1399       1      49
    1505       1      60
    1614       1      20
    1722       1      21
    2419       1      34
    2570    0.25     323
    2606     0.5      40
    2674       1      10
    2688       1      19
    2726       1      10
    2785       1      16
    2840       2       0
    3140       2      36


Depth Mode          :  TVD
Depth Unit          :  International meters
Distance Unit       :  meters

UWI: 6211                      
Common: 15/12-4                                                                         
Measr. Depth    TVD Depth     X-Offset     Y-Offset
      2881.000     2880.705       10.549       23.359
      2882.000     2881.704       10.559       23.391
      2883.000     2882.703       10.570       23.424
      2884.000     2883.702       10.581       23.457
      2885.000     2884.702       10.591       23.489
      2886.000     2885.702       10.602       23.522
      2887.000     2886.701       10.612       23.555
      2888.000     2887.700       10.623       23.587
      2889.000     2888.699       10.634       23.620
      2890.000     2889.699       10.644       23.653
      2891.000     2890.698       10.655       23.685
      2892.000     2891.698       10.665       23.718
      2893.000     2892.697       10.676       23.751
      2894.000     2893.696       10.687       23.783
      2895.000     2894.696       10.697       23.816
      2896.000     2895.695       10.708       23.849
      2897.000     2896.695       10.719       23.881
      2898.000     2897.694       10.729       23.914
      2899.000     2898.693       10.740       23.947
      2900.000     2899.693       10.750       23.979
      2901.000     2900.692       10.761       24.012
      2902.000     2901.692       10.772       24.045
      2903.000     2902.691       10.782       24.077
      2904.000     2903.690       10.793       24.110
      2905.000     2904.690       10.803       24.143
      2906.000     2905.689       10.814       24.175
      2907.000     2906.689       10.825       24.208
      2908.000     2907.688       10.835       24.241
      2909.000     2908.688       10.846       24.273
      2910.000     2909.687       10.857       24.306
      2911.000     2910.686       10.867       24.339
      2912.000     2911.686       10.878       24.371
      2913.000     2912.685       10.888       24.404
      2914.000     2913.684       10.899       24.437
      2915.000     2914.684       10.910       24.469
      2916.000     2915.683       10.920       24.502
      2917.000     2916.682       10.931       24.535
      2918.000     2917.682       10.941       24.567
      2919.000     2918.681       10.952       24.600
      2920.000     2919.681       10.963       24.633
      2921.000     2920.680       10.973       24.665
      2922.000     2921.679       10.984       24.698
      2923.000     2922.679       10.995       24.731
      2924.000     2923.678       11.005       24.763
      2925.000     2924.678       11.016       24.796
      2926.000     2925.677       11.026       24.829
      2927.000     2926.677       11.037       24.861
      2928.000     2927.676       11.048       24.894
      2929.000     2928.675       11.058       24.927
      2930.000     2929.674       11.069       24.959
      2931.000     2930.674       11.079       24.992
      2932.000     2931.673       11.090       25.025
      2933.000     2932.673       11.101       25.057
      2934.000     2933.672       11.111       25.090
      2935.000     2934.671       11.122       25.123
      2936.000     2935.671       11.133       25.155
      2937.000     2936.670       11.143       25.188
      2938.000     2937.669       11.154       25.221
      2939.000     2938.669       11.164       25.253
      2940.000     2939.668       11.175       25.286
      2941.000     2940.668       11.186       25.319
      2942.000     2941.667       11.196       25.351
      2943.000     2942.667       11.207       25.384
      2944.000     2943.666       11.217       25.417
      2945.000     2944.665       11.228       25.449
      2946.000     2945.665       11.239       25.482
      2947.000     2946.664       11.249       25.515
      2948.000     2947.664       11.260       25.547
      2949.000     2948.663       11.271       25.580
      2950.000     2949.662       11.281       25.613
      2951.000     2950.662       11.292       25.645
      2952.000     2951.661       11.302       25.678
      2953.000     2952.660       11.313       25.711
      2954.000     2953.660       11.324       25.743
      2955.000     2954.659       11.334       25.776
      2956.000     2955.659       11.345       25.809
      2957.000     2956.658       11.355       25.841
      2958.000     2957.657       11.366       25.874
      2959.000     2958.657       11.377       25.907
      2960.000     2959.656       11.387       25.939
      2961.000     2960.656       11.398       25.972
      2962.000     2961.655       11.409       26.005
      2963.000     2962.655       11.419       26.037
      2964.000     2963.654       11.430       26.070
      2965.000     2964.653       11.440       26.103
      2966.000     2965.653       11.451       26.135
      2967.000     2966.652       11.462       26.168
      2968.000     2967.652       11.472       26.201
      2969.000     2968.651       11.483       26.233
      2970.000     2969.650       11.493       26.266
      2971.000     2970.649       11.504       26.299
      2972.000     2971.649       11.515       26.331
      2973.000     2972.648       11.525       26.364
      2974.000     2973.647       11.536       26.397
      2975.000     2974.647       11.547       26.429
      2976.000     2975.646       11.557       26.462
      2977.000     2976.646       11.568       26.495
      2978.000     2977.645       11.578       26.527
      2979.000     2978.645       11.589       26.560
      2980.000     2979.644       11.600       26.593
      2981.000     2980.643       11.610       26.625
      2982.000     2981.643       11.621       26.658
      2983.000     2982.642       11.631       26.691
      2984.000     2983.642       11.642       26.723
      2985.000     2984.641       11.653       26.756
      2986.000     2985.640       11.663       26.789
      2987.000     2986.640       11.674       26.821
      2988.000     2987.639       11.684       26.854
      2989.000     2988.639       11.695       26.887
      2990.000     2989.638       11.706       26.919
      2991.000     2990.637       11.716       26.952
      2992.000     2991.636       11.727       26.985
      2993.000     2992.636       11.738       27.017
      2994.000     2993.635       11.748       27.050
      2995.000     2994.635       11.759       27.083
      2996.000     2995.634       11.769       27.115
      2997.000     2996.634       11.780       27.148
      2998.000     2997.633       11.791       27.181
      2999.000     2998.632       11.801       27.213
      3000.000     2999.632       11.812       27.246
      3001.000     3000.631       11.822       27.279
      3002.000     3001.631       11.833       27.311
      3003.000     3002.630       11.844       27.344
      3004.000     3003.629       11.854       27.377
      3005.000     3004.629       11.865       27.409
      3006.000     3005.628       11.876       27.442
      3007.000     3006.628       11.886       27.475
      3008.000     3007.627       11.897       27.507
      3009.000     3008.626       11.907       27.540
      3010.000     3009.626       11.918       27.573
      3011.000     3010.625       11.929       27.605
      3012.000     3011.625       11.939       27.638
      3013.000     3012.624       11.950       27.671
      3014.000     3013.623       11.960       27.703
      3015.000     3014.623       11.971       27.736
      3016.000     3015.622       11.982       27.769
      3017.000     3016.621       11.992       27.801
      3018.000     3017.621       12.003       27.834
      3019.000     3018.620       12.014       27.867
      3020.000     3019.619       12.024       27.899
      3021.000     3020.619       12.035       27.932
      3022.000     3021.618       12.045       27.965
      3023.000     3022.618       12.056       27.997
      3024.000     3023.617       12.067       28.030
      3025.000     3024.616       12.077       28.063
      3026.000     3025.616       12.088       28.095
      3027.000     3026.615       12.098       28.128
      3028.000     3027.615       12.109       28.161
      3029.000     3028.614       12.120       28.193
      3030.000     3029.613       12.130       28.226
      3031.000     3030.613       12.141       28.259
      3032.000     3031.612       12.152       28.291
      3033.000     3032.612       12.162       28.324
      3034.000     3033.611       12.173       28.357
      3035.000     3034.610       12.183       28.389
      3036.000     3035.610       12.194       28.422
      3037.000     3036.609       12.205       28.455
      3038.000     3037.609       12.215       28.487
      3039.000     3038.608       12.226       28.520
      3040.000     3039.607       12.236       28.553
      3041.000     3040.607       12.247       28.585
      3042.000     3041.606       12.258       28.618
      3043.000     3042.606       12.268       28.651
      3044.000     3043.605       12.279       28.684
      3045.000     3044.604       12.290       28.716
      3046.000     3045.604       12.300       28.749
      3047.000     3046.603       12.311       28.782
      3048.000     3047.603       12.321       28.814
      3049.000     3048.602       12.332       28.847
      3050.000     3049.602       12.343       28.880
      3051.000     3050.601       12.353       28.912
      3052.000     3051.600       12.364       28.945
      3053.000     3052.599       12.374       28.978
      3054.000     3053.599       12.385       29.010
      3055.000     3054.598       12.396       29.043
      3056.000     3055.598       12.406       29.076
      3057.000     3056.597       12.417       29.108
      3058.000     3057.596       12.428       29.141
      3059.000     3058.596       12.438       29.174
      3060.000     3059.595       12.449       29.206
      3061.000     3060.594       12.459       29.239
      3062.000     3061.594       12.470       29.272
      3063.000     3062.593       12.481       29.304
      3064.000     3063.593       12.491       29.337
      3065.000     3064.592       12.502       29.370
      3066.000     3065.592       12.512       29.402
      3067.000     3066.591       12.523       29.435
      3068.000     3067.590       12.534       29.468
      3069.000     3068.590       12.544       29.500
      3070.000     3069.589       12.555       29.533
      3071.000     3070.589       12.565       29.566
      3072.000     3071.588       12.576       29.598
      3073.000     3072.587       12.587       29.631
      3074.000     3073.586       12.597       29.664
      3075.000     3074.586       12.608       29.696
      3076.000     3075.585       12.619       29.729
      3077.000     3076.585       12.629       29.762
      3078.000     3077.584       12.640       29.794
      3079.000     3078.583       12.650       29.827
      3080.000     3079.583       12.661       29.860
      3081.000     3080.582       12.672       29.892
      3082.000     3081.582       12.682       29.925
      3083.000     3082.581       12.693       29.958
      3084.000     3083.581       12.703       29.990
      3085.000     3084.580       12.714       30.023
      3086.000     3085.579       12.725       30.056
      3087.000     3086.579       12.735       30.088
      3088.000     3087.578       12.746       30.121
      3089.000     3088.578       12.757       30.154
      3090.000     3089.577       12.767       30.186
      3091.000     3090.576       12.778       30.219
      3092.000     3091.576       12.788       30.252
      3093.000     3092.575       12.799       30.284
      3094.000     3093.574       12.810       30.317
      3095.000     3094.574       12.820       30.350
      3096.000     3095.573       12.831       30.382
      3097.000     3096.573       12.841       30.415
      3098.000     3097.572       12.852       30.448
      3099.000     3098.572       12.863       30.480
      3100.000     3099.571       12.873       30.513
      3101.000     3100.570       12.884       30.546
      3102.000     3101.569       12.895       30.578
      3103.000     3102.569       12.905       30.611
      3104.000     3103.569       12.916       30.644
      3105.000     3104.568       12.926       30.676
      3106.000     3105.567       12.937       30.709
      3107.000     3106.566       12.948       30.742
      3108.000     3107.566       12.958       30.774
      3109.000     3108.565       12.969       30.807
      3110.000     3109.564       12.979       30.840
      3111.000     3110.564       12.990       30.872
      3112.000     3111.563       13.001       30.905
      3113.000     3112.563       13.011       30.938
      3114.000     3113.562       13.022       30.970
      3115.000     3114.562       13.033       31.003
      3116.000     3115.561       13.043       31.036
      3117.000     3116.560       13.054       31.068
      3118.000     3117.560       13.064       31.101
      3119.000     3118.559       13.075       31.134
      3120.000     3119.559       13.086       31.166
      3121.000     3120.558       13.096       31.199
      3122.000     3121.557       13.107       31.232
      3123.000     3122.557       13.117       31.264
      3124.000     3123.556       13.128       31.297
      3125.000     3124.556       13.139       31.330
      3126.000     3125.555       13.149       31.362
      3127.000     3126.554       13.160       31.395
      3128.000     3127.554       13.171       31.428
      3129.000     3128.553       13.181       31.460
      3130.000     3129.553       13.192       31.493
      3131.000     3130.552       13.202       31.526
      3132.000     3131.551       13.213       31.558
      3133.000     3132.551       13.224       31.591
      3134.000     3133.550       13.234       31.624
      3135.000     3134.549       13.245       31.656
      3136.000     3135.549       13.255       31.689
      3137.000     3136.548       13.266       31.722
      3138.000     3137.548       13.277       31.754
      3139.000     3138.547       13.287       31.787
      3140.000     3139.546       13.298       31.820
