Data from WELLPATH_ORIGINAL_SURVEY_POINTS_1.ASC has been resampled to 0.2m and
linearly interpolated between original survey points. Computed 2008-08-22.

HEADER INFORMATION	
----------------------------------------------------------------	
COMPANY:	BG Group
FIELD:	EXPLORATION - UTM Zone 31
WELL NAME:	15/12-19
WELLBORE NAME:	15/12-19
Drilled From:   Well Ref. Point
KICK OFF DEPTH: N/Am 
SURVEYNAME:     Definitive
SURVEYDATE:     2008-04-21
----------------------------------------------------------------	
CALCULATION METHOD: Minimum Curvature
DATUM NAME:         RKB@42.52
LAT REFERENCE:      Site
----------------------------------------------------------------	
SLOT EW MAP: 436239.01m
SLOT NS MAP: 6429787.29m
SURFACE LATITUDE MAP:   58°00'13.643N
SURFACE LONGITUDE  MAP: 001°55'16.368E
BOTTOM HOLE MD:  3212.00m 
BOTTOM HOLE TVD: 3211.35m 
BOTTOM HOLE EW MAP: 436244.60m
BOTTOM HOLE NS MAP: 6429796.98m
----------------------------------------------------------------	
WATER DEPTH:  85.00m 
KB-MSL:       42.52m 
SYSTEM DATUM: Mean Sea Level
----------------------------------------------------------------	
MAP-ZONE: UTM Zone 31, North 0 to 6E
NORTH REFERENCE: Grid
GEO DATUM: ED50 (International 1924)
VSDIR: 0
----------------------------------------------------------------	
SURVEY TYPE INFORMATION
235.80    - 654.00    15_12-19; 24'' MWD+SAG+SCC : MWD+SAG+SCC
668.60    - 1336.10   15_12-19; 17½" MWD+SAG+SCC : MWD+SAG+SCC
1364.00   - 2888.80   15_12-19; 12¼" MWD+SAG+SCC : MWD+SAG+SCC
2928.10   - 3188.60   15_12-19;  8½" MWD+SAG+SCC : MWD+SAG+SCC
3212.00   - 3212.00   15_12-19; Projection to TD : BLIND

----------------------------------------------------------------	
SURVEY LIST	
MD           Inc          AZI          TVD(RKB)     TVDS         X(m)         y(m)         NS           EW           DLS          Vsec
2947.20      0.79         83.69        2946.49      2903.97      436240.24    6429795.60   8.31         1.23         0.32         8.31
2947.40      0.79         83.67        2946.69      2904.17      436240.24    6429795.60   8.31         1.23         0.32         8.31
2947.60      0.79         83.65        2946.89      2904.37      436240.24    6429795.60   8.31         1.23         0.32         8.31
2947.80      0.78         83.63        2947.09      2904.57      436240.25    6429795.60   8.31         1.24         0.33         8.31
2948.00      0.78         83.61        2947.29      2904.77      436240.25    6429795.60   8.31         1.24         0.33         8.31
2948.20      0.78         83.59        2947.49      2904.97      436240.25    6429795.60   8.31         1.24         0.33         8.31
2948.40      0.77         83.57        2947.69      2905.17      436240.26    6429795.60   8.31         1.25         0.33         8.31
2948.60      0.77         83.56        2947.89      2905.37      436240.26    6429795.60   8.31         1.25         0.33         8.31
2948.80      0.77         83.54        2948.09      2905.57      436240.26    6429795.60   8.31         1.25         0.33         8.31
2949.00      0.77         83.52        2948.29      2905.77      436240.27    6429795.60   8.31         1.26         0.34         8.31
2949.20      0.76         83.50        2948.49      2905.97      436240.27    6429795.60   8.31         1.26         0.34         8.31
2949.40      0.76         83.48        2948.69      2906.17      436240.27    6429795.60   8.31         1.26         0.34         8.31
2949.60      0.76         83.46        2948.89      2906.37      436240.27    6429795.60   8.31         1.26         0.34         8.31
2949.80      0.76         83.44        2949.09      2906.57      436240.28    6429795.60   8.31         1.27         0.34         8.31
2950.00      0.75         83.42        2949.29      2906.77      436240.28    6429795.60   8.31         1.27         0.35         8.31
2950.20      0.75         83.41        2949.49      2906.97      436240.28    6429795.60   8.31         1.27         0.35         8.31
2950.40      0.75         83.39        2949.69      2907.17      436240.29    6429795.60   8.31         1.28         0.35         8.31
2950.60      0.74         83.37        2949.89      2907.37      436240.29    6429795.60   8.31         1.28         0.35         8.31
2950.80      0.74         83.35        2950.09      2907.57      436240.29    6429795.60   8.31         1.28         0.35         8.31
2951.00      0.74         83.33        2950.29      2907.77      436240.29    6429795.60   8.31         1.28         0.36         8.31
2951.20      0.74         83.31        2950.49      2907.97      436240.30    6429795.60   8.31         1.29         0.36         8.31
2951.40      0.73         83.29        2950.69      2908.17      436240.30    6429795.60   8.31         1.29         0.36         8.31
2951.60      0.73         83.28        2950.89      2908.37      436240.30    6429795.60   8.31         1.29         0.36         8.31
2951.80      0.73         83.26        2951.09      2908.57      436240.31    6429795.60   8.31         1.30         0.36         8.31
2952.00      0.73         83.24        2951.29      2908.77      436240.31    6429795.60   8.31         1.30         0.36         8.31
2952.20      0.72         83.22        2951.49      2908.97      436240.31    6429795.60   8.31         1.30         0.37         8.31
2952.40      0.72         83.20        2951.69      2909.17      436240.32    6429795.60   8.31         1.31         0.37         8.31
2952.60      0.72         83.18        2951.89      2909.37      436240.32    6429795.60   8.31         1.31         0.37         8.31
2952.80      0.71         83.16        2952.09      2909.57      436240.32    6429795.60   8.31         1.31         0.37         8.31
2953.00      0.71         83.14        2952.29      2909.77      436240.32    6429795.60   8.31         1.31         0.37         8.31
2953.20      0.71         83.13        2952.49      2909.97      436240.33    6429795.60   8.31         1.32         0.38         8.31
2953.40      0.71         83.11        2952.69      2910.17      436240.33    6429795.61   8.32         1.32         0.38         8.32
2953.60      0.70         83.09        2952.89      2910.37      436240.33    6429795.61   8.32         1.32         0.38         8.32
2953.80      0.70         83.07        2953.09      2910.57      436240.34    6429795.61   8.32         1.33         0.38         8.32
2954.00      0.70         83.05        2953.29      2910.77      436240.34    6429795.61   8.32         1.33         0.38         8.32
2954.20      0.70         83.03        2953.49      2910.97      436240.34    6429795.61   8.32         1.33         0.39         8.32
2954.40      0.69         83.01        2953.69      2911.17      436240.34    6429795.61   8.32         1.33         0.39         8.32
2954.60      0.69         83.00        2953.89      2911.37      436240.35    6429795.61   8.32         1.34         0.39         8.32
2954.80      0.69         82.98        2954.09      2911.57      436240.35    6429795.61   8.32         1.34         0.39         8.32
2955.00      0.68         82.96        2954.29      2911.77      436240.35    6429795.61   8.32         1.34         0.39         8.32
2955.20      0.68         82.94        2954.49      2911.97      436240.36    6429795.61   8.32         1.35         0.39         8.32
2955.40      0.68         82.92        2954.69      2912.17      436240.36    6429795.61   8.32         1.35         0.40         8.32
2955.60      0.68         82.90        2954.89      2912.37      436240.36    6429795.61   8.32         1.35         0.40         8.32
2955.80      0.67         82.88        2955.09      2912.57      436240.37    6429795.61   8.32         1.36         0.40         8.32
2956.00      0.67         82.86        2955.29      2912.77      436240.37    6429795.61   8.32         1.36         0.40         8.32
2956.20      0.67         82.85        2955.49      2912.97      436240.37    6429795.61   8.32         1.36         0.40         8.32
2956.40      0.67         82.83        2955.69      2913.17      436240.37    6429795.61   8.32         1.36         0.41         8.32
2956.60      0.66         82.81        2955.89      2913.37      436240.38    6429795.61   8.32         1.37         0.41         8.32
2956.80      0.66         82.79        2956.09      2913.57      436240.38    6429795.61   8.32         1.37         0.41         8.32
2957.00      0.66         83.06        2956.29      2913.77      436240.38    6429795.61   8.32         1.37         0.41         8.32
2957.20      0.66         83.32        2956.49      2913.97      436240.38    6429795.61   8.32         1.37         0.41         8.32
2957.40      0.66         83.59        2956.70      2914.18      436240.39    6429795.61   8.32         1.38         0.41         8.32
2957.60      0.66         83.86        2956.90      2914.38      436240.39    6429795.61   8.32         1.38         0.41         8.32
2957.80      0.66         84.13        2957.10      2914.58      436240.39    6429795.61   8.32         1.38         0.42         8.32
2958.00      0.65         84.39        2957.30      2914.78      436240.39    6429795.61   8.32         1.38         0.42         8.32
2958.20      0.65         84.66        2957.51      2914.99      436240.40    6429795.61   8.32         1.39         0.42         8.32
2958.40      0.65         84.93        2957.71      2915.19      436240.40    6429795.61   8.32         1.39         0.42         8.32
2958.60      0.65         85.19        2957.91      2915.39      436240.40    6429795.61   8.32         1.39         0.42         8.32
2958.80      0.65         85.46        2958.11      2915.59      436240.40    6429795.61   8.32         1.39         0.42         8.32
2959.00      0.65         85.73        2958.31      2915.79      436240.41    6429795.61   8.32         1.40         0.42         8.32
2959.20      0.65         85.99        2958.52      2916.00      436240.41    6429795.61   8.32         1.40         0.42         8.32
2959.40      0.65         86.26        2958.72      2916.20      436240.41    6429795.61   8.32         1.40         0.42         8.32
2959.60      0.65         86.53        2958.92      2916.40      436240.41    6429795.61   8.32         1.40         0.42         8.32
2959.80      0.65         86.80        2959.12      2916.60      436240.42    6429795.61   8.32         1.41         0.43         8.32
2960.00      0.65         87.06        2959.32      2916.80      436240.42    6429795.61   8.32         1.41         0.43         8.32
2960.20      0.65         87.33        2959.53      2917.01      436240.42    6429795.61   8.32         1.41         0.43         8.32
2960.40      0.64         87.60        2959.73      2917.21      436240.42    6429795.61   8.32         1.41         0.43         8.32
2960.60      0.64         87.86        2959.93      2917.41      436240.42    6429795.61   8.32         1.41         0.43         8.32
2960.80      0.64         88.13        2960.13      2917.61      436240.43    6429795.61   8.32         1.42         0.43         8.32
2961.00      0.64         88.40        2960.34      2917.82      436240.43    6429795.61   8.32         1.42         0.43         8.32
2961.20      0.64         88.66        2960.54      2918.02      436240.43    6429795.61   8.32         1.42         0.43         8.32
2961.40      0.64         88.93        2960.74      2918.22      436240.43    6429795.61   8.32         1.42         0.43         8.32
2961.60      0.64         89.20        2960.94      2918.42      436240.44    6429795.61   8.32         1.43         0.44         8.32
